Day,Time,Follower Count
2017-03-07,16:30,39411
2017-03-07,16:45,39570
2017-03-07,17:00,39725
2017-03-07,17:15,39893
2017-03-07,17:30,40051
2017-03-07,17:45,40210
2017-03-07,18:00,40361
2017-03-07,18:15,40521
2017-03-07,18:30,40671
2017-03-07,18:45,40821
2017-03-07,19:00,40989
2017-03-07,19:15,41148
2017-03-07,19:30,41304
2017-03-07,19:45,41466
2017-03-07,20:00,41630
2017-03-07,20:15,41788
2017-03-07,20:30,41946
2017-03-07,20:45,42107
2017-03-07,21:00,42261
2017-03-07,21:15,42431
2017-03-07,21:30,42591
2017-03-07,21:45,42747
2017-03-07,22:00,42901
2017-03-07,22:15,43060
2017-03-07,22:30,43211
2017-03-07,22:45,43367
2017-03-07,23:00,43525
2017-03-07,23:15,43679
2017-03-07,23:30,43816
2017-03-07,23:45,43968
2017-03-08,00:00,44112
2017-03-08,00:15,44255
2017-03-08,00:30,44392
2017-03-08,00:45,44528
2017-03-08,01:00,44673
2017-03-08,01:15,44812
2017-03-08,01:30,44953
2017-03-08,01:45,45096
2017-03-08,02:00,45242
2017-03-08,02:15,45380
2017-03-08,02:30,45526
2017-03-08,02:45,45661
2017-03-08,03:00,45812
2017-03-08,03:15,45942
2017-03-08,03:30,46080
2017-03-08,03:45,46226
2017-03-08,04:00,46368
2017-03-08,04:15,46512
2017-03-08,04:30,46646
2017-03-08,04:45,46785
2017-03-08,05:00,46930
2017-03-08,05:15,47078
2017-03-08,05:30,47218
2017-03-08,05:45,47364
2017-03-08,06:00,47511
2017-03-08,06:15,47659
2017-03-08,06:30,47809
2017-03-08,06:45,47959
2017-03-08,07:00,48109
2017-03-08,07:15,48267
2017-03-08,07:30,48413
2017-03-08,07:45,48568
2017-03-08,08:00,48718
2017-03-08,08:15,48866
2017-03-08,08:30,49017
2017-03-08,08:45,49160
2017-03-08,09:00,49302
2017-03-08,09:15,49450
2017-03-08,09:30,49597
2017-03-08,09:45,49750
2017-03-08,10:00,49801
2017-03-08,10:15,49799
2017-03-08,10:30,49801
2017-03-08,10:45,49803
2017-03-08,11:00,49805
2017-03-08,11:15,49804
2017-03-08,11:30,49811
2017-03-08,11:45,49814
2017-03-08,12:00,49817
2017-03-08,12:15,49823
2017-03-08,12:30,49844
2017-03-08,12:45,49859
2017-03-08,13:00,49873
2017-03-08,13:15,49892
2017-03-08,13:30,49914
2017-03-08,13:45,49934
2017-03-08,14:00,49944
2017-03-08,14:15,49960
2017-03-08,14:30,49987
2017-03-08,14:45,50005
2017-03-08,15:00,50024
2017-03-08,15:15,50041
2017-03-08,15:30,50058
2017-03-08,15:45,50069
2017-03-08,16:00,50087
2017-03-08,16:15,50115
2017-03-08,16:30,50138
2017-03-08,16:45,50169
2017-03-08,17:00,50194
2017-03-08,17:15,50217
2017-03-08,17:30,50247
2017-03-08,17:45,50284
2017-03-08,18:00,50306
2017-03-08,18:15,50332
2017-03-08,18:30,50358
2017-03-08,18:45,50393
