Day,Time,Follower Count
2017-03-08,14:15,69772
2017-03-08,14:30,69820
2017-03-08,14:45,69875
2017-03-08,15:00,69919
2017-03-08,15:15,69965
2017-03-08,15:30,70031
2017-03-08,15:45,70059
2017-03-08,16:00,70104
2017-03-08,16:15,70141
2017-03-08,16:30,70198
2017-03-08,16:45,70238
2017-03-08,17:00,70285
2017-03-08,17:15,70332
2017-03-08,17:30,70380
2017-03-08,17:45,70425
2017-03-08,18:00,70469
2017-03-08,18:15,70523
2017-03-08,18:30,70562
2017-03-08,18:45,70603
2017-03-08,19:00,70643
2017-03-08,19:15,70684
2017-03-08,19:30,70724
2017-03-08,19:45,70776
2017-03-08,20:00,70827
2017-03-08,20:15,70877
2017-03-08,20:30,70932
2017-03-08,20:45,70981
2017-03-08,21:00,71040
2017-03-08,21:15,71080
2017-03-08,21:30,71101
2017-03-08,21:45,71143
2017-03-08,22:00,71191
2017-03-08,22:15,71240
2017-03-08,22:30,71276
2017-03-08,22:45,71309
2017-03-08,23:00,71327
2017-03-08,23:15,71335
2017-03-08,23:30,71348
2017-03-08,23:45,71356
2017-03-09,00:00,71364
2017-03-09,00:15,71376
2017-03-09,00:30,71384
2017-03-09,00:45,71392
2017-03-09,01:00,71393
2017-03-09,01:15,71395
2017-03-09,01:30,71397
2017-03-09,01:45,71404
2017-03-09,02:00,71404
