datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-15 17:30:18,61,8,6886,2260.75,81.75
2018-02-15 17:45:19,61,8,6908,2267.25,81.875
2018-02-15 18:00:21,61,8,6930,2272.375,82.0
2018-02-15 18:15:16,61,8,6956,2280.5,85.75
2018-02-15 18:30:18,61,8,6974,2285.75,86.0
2018-02-15 18:45:15,61,8,7001,2290.5,86.5
2018-02-15 19:00:16,61,8,7016,2301.125,86.75
2018-02-15 19:15:18,61,8,7036,2305.0,86.75
2018-02-15 19:30:18,61,8,7049,2312.25,87.0
2018-02-15 19:45:16,61,8,7066,2317.75,87.375
2018-02-15 20:00:15,61,8,7083,2323.75,87.875
2018-02-15 20:15:17,61,8,7104,2328.625,87.875
2018-02-15 20:30:16,61,8,7135,2334.0,88.0
2018-02-15 20:45:16,61,8,7181,2343.25,88.0
2018-02-15 21:00:20,61,8,7219,2350.5,88.125
2018-02-15 21:15:19,61,8,7250,2355.375,88.25
2018-02-15 21:30:22,61,8,7299,2362.25,88.25
2018-02-15 21:45:18,61,8,7356,2372.125,88.25
2018-02-15 22:00:18,61,8,7404,2381.0,88.375
2018-02-15 22:15:19,61,8,7452,2389.875,88.75
2018-02-15 22:30:18,61,8,7484,2395.625,88.875
2018-02-15 22:45:16,61,8,7549,2403.25,88.875
2018-02-15 23:00:17,61,8,7627,2411.0,89.25
2018-02-15 23:15:21,61,8,7721,2424.25,89.375
2018-02-15 23:30:17,61,8,7821,2432.0,89.625
2018-02-15 23:45:19,61,8,7876,2440.375,89.625
2018-02-16 00:00:21,61,8,7904,2444.125,89.625
2018-02-16 00:15:22,61,8,7930,2447.0,89.625
2018-02-16 00:30:20,61,8,7946,2448.5,89.625
2018-02-16 00:45:22,61,8,7953,2449.875,89.625
2018-02-16 01:00:22,61,8,7967,2450.75,89.625
2018-02-16 01:15:26,61,8,7974,2452.625,89.625
2018-02-16 01:30:21,61,8,7978,2453.375,89.625
2018-02-16 01:45:23,61,8,7982,2453.75,89.625
2018-02-16 02:00:17,61,8,7984,2454.125,89.625
2018-02-16 02:15:25,61,8,7984,2454.375,89.625
2018-02-16 02:30:28,61,8,7986,2454.875,89.75
2018-02-16 02:45:22,61,8,7986,2455.0,89.75
2018-02-16 03:00:25,61,8,7989,2456.125,89.75
2018-02-16 03:15:26,61,8,7990,2456.25,89.75
2018-02-16 03:30:23,61,8,7989,2456.25,89.75
2018-02-16 03:45:24,61,8,7990,2456.375,89.75
2018-02-16 04:00:22,61,8,7992,2456.625,89.75
2018-02-16 04:15:23,61,8,7995,2456.75,89.75
2018-02-16 04:30:21,61,8,7996,2456.75,89.75
2018-02-16 04:45:20,61,8,7997,2456.75,89.75
2018-02-16 05:00:17,61,8,7997,2456.75,89.75
2018-02-16 05:15:19,61,8,7998,2456.75,89.75
2018-02-16 05:30:19,61,8,8001,2456.875,89.75
2018-02-16 05:45:18,61,8,8004,2457.0,89.75
2018-02-16 06:00:18,61,8,8008,2457.375,89.75
2018-02-16 06:15:19,61,8,8016,2459.375,89.75
2018-02-16 06:30:19,61,8,8028,2460.75,89.75
2018-02-16 06:45:16,61,8,8045,2462.625,89.75
2018-02-16 07:00:20,61,8,8064,2466.5,89.75
2018-02-16 07:15:17,61,8,8085,2470.0,89.75
